DESC_PROVINCIA,CENTRO_EXAMEN,CODIGO_AUTOESCUELA,NOMBRE_AUTOESCUELA,CODIGO_SECCION,MES,ANYO,TIPO_EXAMEN,NOMBRE_PERMISO,NUM_APTOS,NUM_APTOS_1conv,NUM_APTOS_2conv,NUM_APTOS_3o4conv,NUM_APTOS_5_o_mas_conv,NUM_NO_APTOS
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,EC ,2,1,1,0,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA TEÓRICA,B  ,10,7,3,0,0,6
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EB ,1,1,0,0,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,D  ,1,0,1,0,0,4
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,EB ,1,1,0,0,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,B96,0,0,0,0,0,2
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,D  ,3,2,1,0,0,3
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA TEÓRICA,A1 ,0,0,0,0,0,1
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,13,11,1,1,0,7
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,A2 ,12,7,3,2,0,4
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,EB ,1,1,0,0,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,0,0,1,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,AM ,1,1,0,0,0,1
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA TEÓRICA,A2 ,2,1,0,1,0,1
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,AM ,2,0,1,1,0,4
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,D  ,5,3,2,0,0,3
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,4,1,2,1,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,A1 ,0,0,0,0,0,2
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,10,3,5,2,0,13
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,C  ,3,1,2,0,0,2
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,A2 ,12,5,2,3,2,21
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,3
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA ESPECÍFICO,EC ,1,1,0,0,0,0
Barcelona,Barcelona,B 0353,SINGUERLIN,12,6,2017,PRUEBA DESTREZA,C  ,2,1,1,0,0,1
Barcelona,Barcelona,B 1525,SORTIDA 3,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,7,4,1,0,2,7
Barcelona,Barcelona,B 1525,SORTIDA 3,1,6,2017,PRUEBA TEÓRICA,B  ,9,4,1,4,0,5
Barcelona,Barcelona,B 1525,SORTIDA 3,1,6,2017,PRUEBA DESTREZA,A2 ,2,0,0,2,0,8
Barcelona,Barcelona,B 1525,SORTIDA 3,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Barcelona,Barcelona,B 1525,SORTIDA 3,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,2
Barcelona,Barcelona,B 1525,SORTIDA 3,2,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,1
Barcelona,Barcelona,B 1525,SORTIDA 3,2,6,2017,PRUEBA TEÓRICA,A2 ,0,0,0,0,0,1
Barcelona,Barcelona,B 1525,SORTIDA 3,2,6,2017,PRUEBA DESTREZA,A2 ,1,0,0,1,0,0
Barcelona,Barcelona,B 1525,SORTIDA 3,2,6,2017,PRUEBA ESPECÍFICO,A2 ,0,0,0,0,0,2
Barcelona,Barcelona,B 1685,SOY18,1,6,2017,PRUEBA TEÓRICA,B  ,17,15,0,1,1,18
Barcelona,Barcelona,B 1685,SOY18,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,0,1,1,17
Barcelona,Barcelona,B 1685,SOY18,2,6,2017,PRUEBA TEÓRICA,B  ,7,5,1,1,0,9
Barcelona,Barcelona,B 1685,SOY18,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,0,4,0,0,3
Barcelona,Barcelona,B 1685,SOY18,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,0,1,3
Barcelona,Barcelona,B 1685,SOY18,3,6,2017,PRUEBA TEÓRICA,B  ,6,5,0,1,0,4
Barcelona,Barcelona,B 1685,SOY18,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,1,1,0,1,5
Barcelona,Barcelona,B 1685,SOY18,4,6,2017,PRUEBA TEÓRICA,B  ,7,2,4,1,0,4
Barcelona,Barcelona,B 1685,SOY18,5,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,3
Barcelona,Barcelona,B 1685,SOY18,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,2,0,0,1
Barcelona,Barcelona,B 1591,STOP NDRIVE,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,0,0,2,1,7
Barcelona,Barcelona,B 1591,STOP NDRIVE,1,6,2017,PRUEBA TEÓRICA,B  ,9,3,4,2,0,7
Barcelona,Barcelona,B 0902,SUNYE,1,6,2017,PRUEBA TEÓRICA,B  ,8,7,0,0,1,2
Barcelona,Barcelona,B 0902,SUNYE,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,7,2,2,2,1,10
Barcelona,Barcelona,B 1656,SWING,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,1,1,1,0,3
Barcelona,Barcelona,B 1656,SWING,1,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,0
Barcelona,Barcelona,B 1386,TECNICA 10,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,1,2,0,0,6
Barcelona,Barcelona,B 1386,TECNICA 10,1,6,2017,PRUEBA TEÓRICA,B  ,5,4,0,1,0,10
Barcelona,Barcelona,B 1386,TECNICA 10,2,6,2017,PRUEBA TEÓRICA,B  ,4,2,1,1,0,5
Barcelona,Barcelona,B 1386,TECNICA 10,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,1,2,2,0,1
Barcelona,Barcelona,B 1559,TONI,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,0,2,1,4
Barcelona,Barcelona,B 1559,TONI,1,6,2017,PRUEBA DESTREZA,A2 ,2,1,1,0,0,3
Barcelona,Barcelona,B 1559,TONI,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Barcelona,Barcelona,B 1559,TONI,1,6,2017,PRUEBA TEÓRICA,B  ,2,1,1,0,0,4
Barcelona,Barcelona,B 0847,TORRENTE,2,6,2017,PRUEBA TEÓRICA,B  ,6,4,1,0,1,0
Barcelona,Barcelona,B 0847,TORRENTE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,1,0,0,6
Barcelona,Barcelona,B 0847,TORRENTE,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,4
Barcelona,Barcelona,B 0847,TORRENTE,5,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,1
Barcelona,Barcelona,B 0230,TOURING CLUB,1,6,2017,PRUEBA TEÓRICA,B  ,4,1,1,1,1,5
Barcelona,Barcelona,B 0230,TOURING CLUB,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,1,1,0,2,11
Barcelona,Barcelona,B 1515,TRAFFIC,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,6,4,0,2,0,12
Barcelona,Barcelona,B 1515,TRAFFIC,1,6,2017,PRUEBA TEÓRICA,B  ,7,3,3,1,0,6
Barcelona,Barcelona,B 0913,TRANSIT,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,2,0,1,0,6
Barcelona,Barcelona,B 0913,TRANSIT,1,6,2017,PRUEBA TEÓRICA,B  ,0,0,0,0,0,5
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,1
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA ESPECÍFICO,A1 ,0,0,0,0,0,2
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA TEÓRICA,A2 ,1,1,0,0,0,1
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,12,4,1,7,0,10
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,3,3,0,0,0,1
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA TEÓRICA,A1 ,0,0,0,0,0,2
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,0,0,0,0,0,1
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,3,2,1,0,0,3
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA DESTREZA,A2 ,4,4,0,0,0,3
Barcelona,Barcelona,B 1151,TRAVESSERA,1,6,2017,PRUEBA TEÓRICA,B  ,8,6,0,2,0,5
Barcelona,Barcelona,B 1151,TRAVESSERA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,1
Barcelona,Barcelona,B 1151,TRAVESSERA,2,6,2017,PRUEBA TEÓRICA,B  ,0,0,0,0,0,1
Barcelona,Barcelona,B 1486,TU BUGA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,0,1,1,19
Barcelona,Barcelona,B 1486,TU BUGA,1,6,2017,PRUEBA TEÓRICA,B  ,8,5,0,0,3,4
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,A2 ,45,37,6,1,1,19
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,AM ,8,7,0,1,0,8
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,C  ,4,3,1,0,0,2
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA TEÓRICA,A2 ,10,5,5,0,0,6
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA TEÓRICA,B  ,307,150,53,68,36,440
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,A1 ,7,4,3,0,0,8
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,EB ,1,1,0,0,0,0
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,AML,0,0,0,0,0,1
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,D  ,1,1,0,0,0,1
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA ESPECÍFICO,EC ,6,3,3,0,0,2
Barcelona,Barcelona,B 0000,TURNO LIBRE,8,6,2017,PRUEBA TEÓRICA,A1 ,5,3,1,1,0,7
Barcelona,Barcelona,B 0132,UNIVERSAL 60,1,6,2017,PRUEBA TEÓRICA,B  ,7,5,1,0,1,16
Barcelona,Barcelona,B 0132,UNIVERSAL 60,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,9,3,4,2,0,4
Barcelona,Barcelona,B 0132,UNIVERSAL 60,6,6,2017,PRUEBA TEÓRICA,B  ,2,1,0,1,0,7
Barcelona,Barcelona,B 0132,UNIVERSAL 60,6,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,1,0,0,3
Barcelona,Barcelona,B 0951,V I P,1,6,2017,PRUEBA TEÓRICA,B  ,2,0,2,0,0,1
Barcelona,Barcelona,B 0951,V I P,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,0,1,2,0,5
Barcelona,Barcelona,B 1182,VENUS,1,6,2017,PRUEBA TEÓRICA,B  ,5,2,2,1,0,9
Barcelona,Barcelona,B 1182,VENUS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,1,0,1,1,6
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA DESTREZA,C  ,3,2,1,0,0,1
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,3,2,1,0,0,1
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,1
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA TEÓRICA,B  ,6,5,1,0,0,6
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA DESTREZA,A2 ,7,4,2,1,0,4
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,2,0,1,2,4
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA ESPECÍFICO,AM ,0,0,0,0,0,1
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA ESPECÍFICO,A2 ,7,5,2,0,0,6
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA ESPECÍFICO,A1 ,2,2,0,0,0,1
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA TEÓRICA,A2 ,2,1,0,1,0,0
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA ESPECÍFICO,C  ,5,4,1,0,0,2
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,1,0,0,1,0,1
Barcelona,Barcelona,B 1098,VERDAGUER,1,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,3
Barcelona,Barcelona,B 1612,VERDAGUER DOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,0,1,0,3
Barcelona,Barcelona,B 1612,VERDAGUER DOS,1,6,2017,PRUEBA TEÓRICA,B  ,6,4,1,1,0,6
Barcelona,Barcelona,B 1688,VIA JULIA 51,1,6,2017,PRUEBA TEÓRICA,B  ,7,6,0,1,0,11
Barcelona,Barcelona,B 1688,VIA JULIA 51,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,1,0,0,8
Barcelona,Barcelona,B 1660,VIACAR,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,0,1,0,4
Barcelona,Barcelona,B 1660,VIACAR,1,6,2017,PRUEBA TEÓRICA,B  ,6,2,2,1,1,11
Barcelona,Barcelona,B 1566,WHATSCAR,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,1
Barcelona,Barcelona,B 1534,X LIBRE,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,0,2,2,1,8
Barcelona,Barcelona,B 0206,XIOL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,1
Barcelona,Barcelona,B 1658,XTREM,1,6,2017,PRUEBA TEÓRICA,B  ,4,2,2,0,0,7
Barcelona,Barcelona,B 1658,XTREM,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,3,2,0,0,3
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,1,1,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA DESTREZA,A2 ,6,4,1,0,1,11
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA TEÓRICA,B  ,7,4,1,2,0,4
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA ESPECÍFICO,A2 ,8,8,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA TEÓRICA,A2 ,1,1,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,0,1,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,2,0,0,0,9
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA TEÓRICA,A1 ,3,2,1,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA TEÓRICA,B  ,11,8,0,3,0,14
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA TEÓRICA,A2 ,4,2,1,1,0,2
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,5,3,1,1,0,1
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA DESTREZA,AM ,1,1,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA DESTREZA,A2 ,7,3,1,2,1,21
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,8,4,0,4,0,9
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA ESPECÍFICO,AM ,5,5,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,2,6,2017,PRUEBA ESPECÍFICO,A2 ,6,5,1,0,0,4
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA ESPECÍFICO,A2 ,1,0,1,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,0,0,1,1
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA ESPECÍFICO,AM ,3,3,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,0,1,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA TEÓRICA,B  ,5,2,3,0,0,8
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA DESTREZA,AM ,3,2,1,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,3,6,2017,PRUEBA DESTREZA,A2 ,3,1,1,1,0,6
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA ESPECÍFICO,A2 ,4,3,1,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA DESTREZA,AM ,3,2,1,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA DESTREZA,A2 ,6,3,2,0,1,8
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA TEÓRICA,A2 ,0,0,0,0,0,3
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,5,4,0,0,1,3
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA TEÓRICA,B  ,2,1,1,0,0,5
Barcelona,Barcelona,B 0771,ZONA F,4,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,C  ,15,14,1,0,0,7
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,A2 ,24,3,8,13,0,36
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,19,8,8,2,1,19
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,AM ,3,3,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,EC ,7,3,3,0,1,5
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B96,1,0,1,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,A1 ,1,1,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,AM ,4,4,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,B96,0,0,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,5,3,2,0,0,4
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,9,8,1,0,0,5
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,D  ,10,8,2,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA TEÓRICA,B  ,5,2,2,1,0,10
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EB ,1,1,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,EB ,5,4,1,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA TEÓRICA,A2 ,1,0,1,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,0,1,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,D  ,1,1,0,0,0,5
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA TEÓRICA,A1 ,2,1,0,1,0,0
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,11,10,1,0,0,4
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,C  ,11,7,3,1,0,5
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA DESTREZA,EB ,4,3,0,1,0,1
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,A2 ,15,15,0,0,0,5
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,D  ,4,3,0,1,0,3
Barcelona,Barcelona,B 0771,ZONA F,5,6,2017,PRUEBA ESPECÍFICO,EC ,3,3,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA DESTREZA,A2 ,15,7,6,2,0,17
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,6,6,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA TEÓRICA,A2 ,4,3,1,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA DESTREZA,AM ,2,1,0,1,0,0
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA ESPECÍFICO,AM ,0,0,0,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,6,4,2,0,0,12
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,0,0,0,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA ESPECÍFICO,A2 ,13,11,1,1,0,1
Barcelona,Barcelona,B 0771,ZONA F,7,6,2017,PRUEBA TEÓRICA,B  ,12,9,2,1,0,4
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA ESPECÍFICO,AM ,5,5,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,3,2,1,0,0,2
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA ESPECÍFICO,A2 ,10,7,1,2,0,0
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,1,0,1,2
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA DESTREZA,A2 ,13,3,7,3,0,12
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA TEÓRICA,A2 ,2,1,1,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA ESPECÍFICO,A1 ,2,2,0,0,0,0
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA DESTREZA,AM ,4,4,0,0,0,1
Barcelona,Barcelona,B 0771,ZONA F,8,6,2017,PRUEBA DESTREZA,A1 ,0,0,0,0,0,1
